T,den,DG,rate,beta_TS
332.0,4.6000000000000005,-20.805400222656132,100301955.41784559,0.39999999999999997
332.0,4.7,-21.005400222656128,100304862.50181638,0.39999999999999997
332.0,4.800000000000001,-21.20540022265613,100307769.67004414,0.39999999999999997
332.0,4.9,-21.40540022265613,100310676.92253128,0.39999999999999997
332.0,5.0,-21.60540022265613,100313584.25928028,0.39999999999999997
332.0,5.1000000000000005,-21.805400222656132,100316491.68029353,0.39999999999999997
332.0,5.2,-22.005400222656128,100319399.1855735,0.39999999999999997
332.0,5.300000000000001,-22.20540022265613,100322306.77512266,0.39999999999999997
332.0,5.4,-22.40540022265613,100325214.44894342,0.39999999999999997
332.0,5.5,-22.60540022265613,100328122.20703824,0.39999999999999997
332.0,5.6000000000000005,-22.805400222656132,100331030.04940952,0.39999999999999997
332.0,5.7,-23.005400222656128,100333937.97605976,0.39999999999999997
332.0,5.800000000000001,-23.20540022265613,100336845.98699138,0.39999999999999997
332.0,5.9,-23.40540022265613,100339754.08220682,0.39999999999999997
332.0,6.0,-23.60540022265613,100342662.26170851,0.39999999999999997
332.0,6.1000000000000005,-23.805400222656132,100345570.52549891,0.39999999999999997
332.0,6.2,-24.005400222656128,100348478.87358047,0.39999999999999997
332.0,6.300000000000001,-24.20540022265613,100351387.3059556,0.39999999999999997
332.0,6.4,-24.40540022265613,100354295.82262678,0.39999999999999997
332.0,6.5,-24.60540022265613,100357204.42359644,0.39999999999999997
332.0,6.6000000000000005,-24.805400222656132,100360113.108867,0.39999999999999997
332.0,6.7,-25.005400222656128,100363021.87844095,0.39999999999999997
332.0,6.800000000000001,-25.20540022265613,100365930.7323207,0.39999999999999997
332.0,6.9,-25.40540022265613,100368839.6705087,0.39999999999999997
332.0,7.0,-25.60540022265613,100371748.6930074,0.39999999999999997
332.0,7.1000000000000005,-25.805400222656132,100374657.79981922,0.39999999999999997
332.0,7.2,-26.005400222656128,100377566.99094664,0.39999999999999997
332.0,7.300000000000001,-26.20540022265613,100380476.26639208,0.39999999999999997
332.0,7.4,-26.40540022265613,100383385.626158,0.39999999999999997
332.0,7.5,-26.60540022265613,100386295.07024683,0.39999999999999997
332.0,7.6000000000000005,-26.805400222656132,100389204.598661,0.39999999999999997
332.0,7.7,-27.005400222656128,100392114.211403,0.39999999999999997
332.0,7.800000000000001,-27.20540022265613,100395023.90847524,0.39999999999999997
332.0,7.9,-27.40540022265613,100397933.68988015,0.39999999999999997
332.0,8.0,-27.60540022265613,100400843.5556202,0.39999999999999997
333.0,0.0,-12.148485757945139,100175674.6432386,0.39999999999999997
333.0,0.1,-12.348485757945138,100178569.34805614,0.39999999999999997
333.0,0.2,-12.548485757945139,100181464.13651991,0.39999999999999997
333.0,0.30000000000000004,-12.748485757945138,100184359.00863232,0.39999999999999997
333.0,0.4,-12.94848575794514,100187253.96439576,0.39999999999999997
333.0,0.5,-13.148485757945139,100190149.00381267,0.39999999999999997
333.0,0.6000000000000001,-13.348485757945138,100193044.12688547,0.39999999999999997
333.0,0.7000000000000001,-13.548485757945139,100195939.33361657,0.39999999999999997
333.0,0.8,-13.748485757945138,100198834.62400839,0.39999999999999997
333.0,0.9,-13.94848575794514,100201729.99806334,0.39999999999999997
333.0,1.0,-14.148485757945139,100204625.45578383,0.39999999999999997
333.0,1.1,-14.348485757945138,100207520.99717231,0.39999999999999997
333.0,1.2000000000000002,-14.548485757945139,100210416.62223119,0.39999999999999997
333.0,1.3,-14.748485757945138,100213312.33096285,0.39999999999999997
333.0,1.4000000000000001,-14.94848575794514,100216208.12336975,0.39999999999999997
333.0,1.5,-15.148485757945139,100219103.99945429,0.39999999999999997
333.0,1.6,-15.348485757945138,100221999.95921887,0.39999999999999997
333.0,1.7000000000000002,-15.548485757945139,100224896.00266595,0.39999999999999997
333.0,1.8,-15.748485757945138,100227792.1297979,0.39999999999999997
333.0,1.9000000000000001,-15.94848575794514,100230688.34061721,0.39999999999999997
333.0,2.0,-16.14848575794514,100233584.63512622,0.39999999999999997
333.0,2.1,-16.348485757945138,100236481.01332739,0.39999999999999997
333.0,2.2,-16.548485757945137,100239377.47522311,0.39999999999999997
333.0,2.3000000000000003,-16.74848575794514,100242274.02081585,0.39999999999999997
333.0,2.4000000000000004,-16.94848575794514,100245170.65010798,0.39999999999999997
333.0,2.5,-17.14848575794514,100248067.36310193,0.39999999999999997
333.0,2.6,-17.348485757945138,100250964.15980013,0.39999999999999997
333.0,2.7,-17.548485757945137,100253861.040205,0.39999999999999997
333.0,2.8000000000000003,-17.74848575794514,100256758.00431892,0.39999999999999997
333.0,2.9000000000000004,-17.94848575794514,100259655.05214438,0.39999999999999997
333.0,3.0,-18.14848575794514,100262552.18368374,0.39999999999999997
333.0,3.1,-18.348485757945138,100265449.39893945,0.39999999999999997
333.0,3.2,-18.548485757945137,100268346.69791389,0.39999999999999997
333.0,3.3000000000000003,-18.74848575794514,100271244.08060953,0.39999999999999997
333.0,3.4000000000000004,-18.94848575794514,100274141.54702874,0.39999999999999997
333.0,3.5,-19.14848575794514,100277039.09717397,0.39999999999999997
333.0,3.6,-19.348485757945138,100279936.73104768,0.39999999999999997
333.0,3.7,-19.548485757945137,100282834.44865221,0.39999999999999997
333.0,3.8000000000000003,-19.74848575794514,100285732.24999,0.39999999999999997
333.0,3.9000000000000004,-19.94848575794514,100288630.13506348,0.39999999999999997
333.0,4.0,-20.14848575794514,100291528.1038751,0.39999999999999997
333.0,4.1000000000000005,-20.34848575794514,100294426.15642723,0.39999999999999997
333.0,4.2,-20.548485757945137,100297324.29272233,0.39999999999999997
333.0,4.3,-20.74848575794514,100300222.51276278,0.39999999999999997
333.0,4.4,-20.94848575794514,100303120.81655104,0.39999999999999997
333.0,4.5,-21.14848575794514,100306019.20408951,0.39999999999999997
333.0,4.6000000000000005,-21.34848575794514,100308917.67538059,0.39999999999999997
333.0,4.7,-21.548485757945137,100311816.23042676,0.39999999999999997
333.0,4.800000000000001,-21.74848575794514,100314714.86923037,0.39999999999999997
333.0,4.9,-21.94848575794514,100317613.59179388,0.39999999999999997
333.0,5.0,-22.14848575794514,100320512.3981197,0.39999999999999997
333.0,5.1000000000000005,-22.34848575794514,100323411.28821027,0.39999999999999997
333.0,5.2,-22.548485757945137,100326310.26206797,0.39999999999999997
333.0,5.300000000000001,-22.74848575794514,100329209.31969526,0.39999999999999997
333.0,5.4,-22.94848575794514,100332108.46109454,0.39999999999999997
333.0,5.5,-23.14848575794514,100335007.68626824,0.39999999999999997
333.0,5.6000000000000005,-23.34848575794514,100337906.99521877,0.39999999999999997
333.0,5.7,-23.548485757945137,100340806.38794856,0.39999999999999997
333.0,5.800000000000001,-23.74848575794514,100343705.86446002,0.39999999999999997
333.0,5.9,-23.94848575794514,100346605.4247556,0.39999999999999997
333.0,6.0,-24.14848575794514,100349505.06883766,0.39999999999999997
333.0,6.1000000000000005,-24.34848575794514,100352404.7967087,0.39999999999999997
333.0,6.2,-24.548485757945137,100355304.60837108,0.39999999999999997
333.0,6.300000000000001,-24.74848575794514,100358204.50382726,0.39999999999999997
333.0,6.4,-24.94848575794514,100361104.48307964,0.39999999999999997
